투수명,연도,K/9,BB/9,HR/9,FIP*,ERA*,RA9*,보정FIP,보정피안타,PAI(100)_optimized,시뮬_안타_opt,시뮬_아웃_opt,시뮬_피안타율_opt,사용가중치
김일부,1988,4.88,4.25,1.25,76.16113856629444,86.4801470426496,90.00260491588269,76.35718170740905,97.08122162175933,90.09543025581118,303,697,0.303,"FIP:0.34,피안타:0.66"
김일엽,2008,3.43,4.0,1.14,68.59215091717728,116.04128110150593,108.28336799689416,75.52620558009889,100.48330947710686,92.07060994345733,291,709,0.291,"FIP:0.34,피안타:0.66"
김일엽,2009,4.76,4.76,2.47,58.84237409963045,60.49727955965465,61.570186254868155,63.29399713181602,83.16367700942624,76.46587876609011,336,664,0.336,"FIP:0.34,피안타:0.66"
김일엽,2010,6.73,2.45,1.84,76.97055116879613,85.21595598926591,93.42911741449815,84.8117170767779,95.9476566502728,92.19388321392783,281,719,0.281,"FIP:0.34,피안타:0.66"
김일엽,2011,6.7,3.51,0.96,79.13312991633335,76.8686534168861,85.15061952130135,90.26184321399711,90.69036028745587,90.54591302310483,292,708,0.292,"FIP:0.34,피안타:0.66"
김일융,1984,6.28,3.16,0.28,175.34580905058786,172.92493285156064,168.79188839729213,145.41947083616498,102.09127949454923,116.69662218966812,213,787,0.213,"FIP:0.34,피안타:0.66"
김일융,1985,4.26,3.07,0.52,137.86412427473724,149.610326614993,141.20939769116112,116.070676457285,101.22716420705834,106.23070985484377,235,765,0.235,"FIP:0.34,피안타:0.66"
김일융,1986,3.91,2.93,0.52,117.20184917157258,133.82398968703077,132.3900209268139,106.18932380867649,101.56900685872361,103.12645272305892,269,731,0.269,"FIP:0.34,피안타:0.66"
김장백,2000,6.38,4.22,0.9,100.74852242660029,78.66557596114339,77.47434969540087,97.05717128133735,83.57862064137312,88.12205633611705,296,704,0.296,"FIP:0.34,피안타:0.66"
김장백,2001,6.24,2.67,0.89,88.01957185556618,45.66014371279904,42.28855301427683,104.43258743648094,64.7438250102253,78.12236582699518,343,657,0.343,"FIP:0.34,피안타:0.66"
김장준,2003,6.92,4.85,1.38,69.08940972194087,56.35791152579906,61.93218479767583,84.12299194563111,88.55300137249318,87.05970558011185,299,701,0.299,"FIP:0.34,피안타:0.66"
김장준,2005,6.0,4.0,1.0,67.23397357177295,49.352155853781326,54.38377155302344,82.0799086871335,69.65864881124669,73.84568620133987,334,666,0.334,"FIP:0.34,피안타:0.66"
김장현,2001,5.12,4.76,0.37,105.81178810466334,79.90520057231336,78.36010093684358,114.85676577543165,87.7729518004893,96.90253631224687,295,705,0.295,"FIP:0.34,피안타:0.66"
김장현,2002,5.29,2.94,1.21,92.41696168240463,83.16397994967085,84.49013289989459,89.40512480091492,92.33782570273641,91.34925220434883,291,709,0.291,"FIP:0.34,피안타:0.66"
김장현,2003,3.13,2.84,1.47,82.40191317128345,63.20603181460993,68.46683686223427,82.59016174649943,80.20594426783839,81.0096314806506,342,658,0.342,"FIP:0.34,피안타:0.66"
김장현,2004,4.68,2.76,1.31,91.8949954007815,81.81014367195618,82.02552682159033,88.94543834261623,95.47025886903384,93.27083080934133,303,697,0.303,"FIP:0.34,피안타:0.66"
김재성A,1992,5.36,4.17,1.19,73.95071323510429,77.21564133074982,69.30528782164647,87.86112790255548,88.06561580373531,87.9966857196201,303,697,0.303,"FIP:0.34,피안타:0.66"
김재성A,1996,6.37,1.27,0.85,90.99930369763808,58.13824013401552,65.5236232929682,106.59597075393036,76.14547630909064,86.40992291606302,312,688,0.312,"FIP:0.34,피안타:0.66"
김재열A,1984,3.5,4.25,1.0,69.04218008416416,74.39441692376501,78.3405805256981,75.68344457006336,91.66679898516631,86.27902808077815,315,685,0.315,"FIP:0.34,피안타:0.66"
김재열A,1986,2.42,3.93,0.5,82.7737797723833,93.23750713563074,77.14817198425746,79.92244181356426,89.24678084343678,86.10367325643816,317,683,0.317,"FIP:0.34,피안타:0.66"
김재열A,1987,2.3,3.68,1.38,60.88406496355321,71.86944102367602,67.93883891719727,65.53469085304029,79.46045140141474,74.76626734245949,335,665,0.335,"FIP:0.34,피안타:0.66"
김재열B,2020,6.84,6.32,1.58,59.86921804470178,55.59687807275302,53.320933090266706,70.50222924301868,82.59876096553258,78.5211850095752,344,656,0.344,"FIP:0.34,피안타:0.66"
김재열B,2021,5.03,5.03,1.12,66.28289448464857,100.93853488631481,86.50856512783957,75.58780830285697,113.30283670286684,100.58961472239577,254,746,0.254,"FIP:0.34,피안타:0.66"
김재열B,2022,7.53,4.6,1.05,78.67288980018412,60.17788453317058,59.24361798241228,87.66569879524862,91.95680183162467,90.51032949004457,318,682,0.318,"FIP:0.34,피안타:0.66"
김재열B,2023,7.23,10.45,1.61,45.09748419943061,26.2823244673711,29.423762066429653,54.23105954650234,71.54220493461875,65.70685379233313,341,659,0.341,"FIP:0.34,피안타:0.66"
김재열B,2024,8.84,3.83,0.53,123.73667117324128,183.3817581294838,193.4417342596891,132.40823409419707,113.57459960426002,119.92316106973576,275,725,0.275,"FIP:0.34,피안타:0.66"
김재영,2016,3.24,6.49,1.62,51.2915434480095,41.67829089441337,42.32064674848774,61.80115364355201,72.22150040357056,68.70894355041003,380,620,0.38,"FIP:0.34,피안타:0.66"
김재영,2017,5.39,2.01,0.95,97.41560651290011,107.46456397547136,98.38719464249282,99.38968413666508,91.27414950569627,94.00978560702504,303,697,0.303,"FIP:0.34,피안타:0.66"
김재영,2018,4.54,3.0,1.22,90.39536953084307,94.29581735744705,96.77334468084273,87.85527401499668,91.04814587546691,89.97187229330657,304,696,0.304,"FIP:0.34,피안타:0.66"
김재영,2019,4.44,3.33,1.11,57.852177094084034,26.23692292663047,28.951697223386642,71.07158058710597,65.89146099317644,67.63760869813207,359,641,0.359,"FIP:0.34,피안타:0.66"
김재영,2022,4.8,3.6,0.3,80.06916859815615,65.3404641973331,52.71977498541608,92.34519835432923,86.76519583995967,88.64613862659557,306,694,0.306,"FIP:0.34,피안타:0.66"
김재영,2023,5.62,2.25,2.25,48.931472844204855,33.565313808427625,37.57726255949413,59.663544011151984,69.56932660755315,66.23022231992911,378,622,0.378,"FIP:0.34,피안타:0.66"
김재웅,2020,7.75,3.5,1.06,96.09503342686676,93.79476083333104,88.53830682260717,104.19750148996356,93.92730858048242,97.3892506173724,277,723,0.277,"FIP:0.34,피안타:0.66"
김재웅,2021,7.97,5.59,0.85,89.9369190608307,115.09258406698486,110.9443336261886,97.88165244956821,103.02709659392626,101.29263751036046,272,728,0.272,"FIP:0.34,피안타:0.66"
김재웅,2022,8.1,4.2,0.58,96.36159876428327,184.9706926527989,207.17479949880718,105.10925891557781,135.8494070134557,125.48732210831017,198,802,0.198,"FIP:0.34,피안타:0.66"
김재웅,2023,6.99,3.65,0.3,108.9008260902652,90.10893097404988,97.40868359609064,118.41390991416951,99.72598749752255,106.025431409292,261,739,0.261,"FIP:0.34,피안타:0.66"
김재웅,2024,7.37,4.66,0.78,86.39554308241951,120.780019522973,134.08453113996146,102.24558003933198,101.75136945807513,101.91796110843737,311,689,0.311,"FIP:0.34,피안타:0.66"
김재윤,2015,14.25,2.44,0.61,210.85376549703332,103.74781369285465,103.63918070783575,234.2528937493216,99.26465019545488,144.76734707407508,167,833,0.167,"FIP:0.34,피안타:0.66"
김재윤,2016,12.14,2.5,1.0,139.11667588217406,95.90015305743768,101.48551372893009,151.1815523131591,98.36289529632505,116.16734460611801,243,757,0.243,"FIP:0.34,피안타:0.66"
김재윤,2017,7.52,2.67,0.24,140.66372791600233,76.49821835371334,79.721899027076,158.10685684764013,96.64510454867441,117.36302346412921,260,740,0.26,"FIP:0.34,피안타:0.66"
김재윤,2018,9.74,2.21,1.62,106.15017874990133,106.8401323646471,105.69547361932979,112.60551827637393,90.1081237092575,97.69168875607369,293,707,0.293,"FIP:0.34,피안타:0.66"
김재윤,2019,8.01,2.29,0.76,108.13525716345865,163.17980904301967,166.26937551610786,121.73304646515062,148.77380186509652,139.65873181203924,173,827,0.173,"FIP:0.34,피안타:0.66"
김재윤,2020,8.67,2.24,1.05,118.8696885647513,135.2960055486196,141.84113573169546,127.90208305515631,99.26002848146426,108.91487465869844,259,741,0.259,"FIP:0.34,피안타:0.66"
김재윤,2021,8.6,3.22,0.67,126.85667910278038,172.30243231609788,179.80485477797637,134.9853901535787,106.06303883047919,115.81236922121644,234,766,0.234,"FIP:0.34,피안타:0.66"
김재윤,2022,10.62,2.86,0.68,143.97041925479965,116.9052739283977,120.89498709022922,153.71422042393831,126.69845069363161,135.8050984180329,205,795,0.205,"FIP:0.34,피안타:0.66"
김재윤,2023,8.28,1.79,0.28,160.4745257693643,148.84711363841572,150.82294147103502,171.07447011530664,111.17777553551556,131.3681348271226,207,793,0.207,"FIP:0.34,피안타:0.66"
김재윤,2024,6.95,3.41,1.77,81.38208757736,113.7878318289141,102.47061353031496,85.56894201022746,114.00645464511913,104.42055676734545,301,699,0.301,"FIP:0.34,피안타:0.66"
김재현A,1982,2.9,2.9,0.84,119.99703455425123,78.52213612896517,82.72191711575401,96.46689642725774,76.94569256949383,83.52602429661287,309,691,0.309,"FIP:0.34,피안타:0.66"
김재현A,1983,2.02,2.57,0.18,110.84276198346531,94.70277159102918,87.16962636354188,116.52049836507105,94.08827657395867,101.64987276635335,250,750,0.25,"FIP:0.34,피안타:0.66"
김재현A,1984,4.34,3.13,1.01,88.44535466677388,79.56964308593429,76.49059984496768,84.02600313881238,86.8591837869093,85.9041572094927,310,690,0.31,"FIP:0.34,피안타:0.66"
김재현A,1985,2.73,2.34,0.78,95.06505703206308,86.10410374972204,87.79934425199014,99.8899328121225,82.17676785102334,88.14763431143669,268,732,0.268,"FIP:0.34,피안타:0.66"
김재현C,2006,6.57,5.35,0.24,96.42522010941812,72.90188363258383,73.1614935080434,108.34535046635776,111.92991427536495,110.7216066765018,244,756,0.244,"FIP:0.34,피안타:0.66"
김재현C,2007,4.46,7.13,2.67,39.98918514879473,52.96665263877076,58.271437471269,48.312318855617484,67.4720346411312,61.01355561572742,392,608,0.392,"FIP:0.34,피안타:0.66"
김재현C,2008,8.65,10.38,0.0,57.204376454900206,42.09673913621216,33.00687812599843,70.30929486903733,86.60439932833519,81.11154173351063,336,664,0.336,"FIP:0.34,피안타:0.66"
김재현C,2010,8.78,2.2,2.2,63.042865930278865,72.45820676866983,79.44176919973499,76.66874220918635,89.021566714943,84.85759795527885,343,657,0.343,"FIP:0.34,피안타:0.66"
김정수B,1985,3.75,5.7,0.0,98.82177524549756,121.90095647150245,116.99524429271027,105.41352472634624,105.4249996759006,105.42113162682074,283,717,0.283,"FIP:0.34,피안타:0.66"
김정수C,1986,6.61,6.4,0.36,100.27578964361345,125.84110237174819,104.78644342465756,92.30842703694259,113.16819268496549,106.1366500242724,242,758,0.242,"FIP:0.34,피안타:0.66"
김정수C,1987,8.76,6.4,0.45,102.73337355523712,81.14118191347725,74.79075703562033,102.57408947741966,123.67114392624117,116.55961444528013,218,782,0.218,"FIP:0.34,피안타:0.66"
김정수C,1988,3.83,3.83,0.33,101.81419755758563,144.94319836472405,129.38328461793873,107.05357378296581,112.83061062805349,110.88325025430547,245,755,0.245,"FIP:0.34,피안타:0.66"
김정수C,1989,6.5,4.0,0.0,132.90061603866957,129.26402474816135,129.28095739705998,143.56043066240505,102.81613882622511,116.55048421916973,229,771,0.229,"FIP:0.34,피안타:0.66"
김정수C,1990,4.32,5.19,0.43,93.77447319262178,134.85712734358785,113.58388604309387,91.5115942738791,109.49849549809862,103.43535627468364,279,721,0.279,"FIP:0.34,피안타:0.66"
김정수C,1991,5.31,3.37,0.41,116.56372526360539,154.55311368623205,173.389640032548,118.12702986550143,126.20871806496844,123.48449113433854,201,799,0.201,"FIP:0.34,피안타:0.66"
김정수C,1992,6.87,4.25,0.6,123.19761055859664,152.27239147370034,145.72310667039346,110.27502834035826,106.79736751753161,107.96963957694683,256,744,0.256,"FIP:0.34,피안타:0.66"
김정수C,1993,6.79,3.54,0.78,93.22880928788395,126.42117521940092,119.09334606126193,87.48188151449776,105.70593585758924,99.56285555043429,278,722,0.278,"FIP:0.34,피안타:0.66"
김정수C,1994,8.04,2.94,0.57,132.933697148013,119.30863204550921,113.36262763904229,122.62774909629685,105.8339486556144,111.49490986804379,231,769,0.231,"FIP:0.34,피안타:0.66"
김정수C,1995,7.82,3.33,0.83,105.94968072810707,98.13429119079622,106.43971097340233,102.56374685934908,104.9419409296295,104.14028412567737,253,747,0.253,"FIP:0.34,피안타:0.66"
김정수C,1996,11.49,3.79,0.59,141.80780704906314,176.61044124143345,188.03906720964395,146.22305514124744,135.66448275002193,139.22363357931013,160,840,0.16,"FIP:0.34,피안타:0.66"
김정수C,1997,8.87,3.59,1.23,96.84434010695573,99.0342475730869,101.81401566857792,97.6772889210692,101.87373483694869,100.45917012041772,285,715,0.285,"FIP:0.34,피안타:0.66"
김정수C,1998,8.29,3.91,1.15,87.3426276069941,104.24088945941662,116.82757613727408,97.17552790824759,131.1293195670368,119.68395922265105,240,760,0.24,"FIP:0.34,피안타:0.66"
김정수C,1999,11.03,3.33,1.28,111.91243564170352,96.58518674222026,100.02991551222708,125.46330191048722,111.94508362840952,116.50189074460066,240,760,0.24,"FIP:0.34,피안타:0.66"
김정수C,2000,6.68,4.06,1.45,74.90835945311976,53.774716061912244,59.18081466682603,85.05037054074307,79.55492725063678,81.40736627539948,356,644,0.356,"FIP:0.34,피안타:0.66"
김정수C,2001,9.38,3.96,1.25,100.90607443361037,117.12258377448875,97.67370354286366,109.40498676753975,117.53992542544673,114.79774849113318,258,742,0.258,"FIP:0.34,피안타:0.66"
김정수C,2002,10.44,2.88,1.08,106.61472394563926,113.44887622008021,112.64129386986963,122.70750412729288,106.39832123863432,111.89592448009343,269,731,0.269,"FIP:0.34,피안타:0.66"
김정수C,2003,2.08,4.15,0.0,89.53310851080563,84.65322130629731,93.02613960881368,108.77816848857306,72.15050053943123,84.49718813371405,296,704,0.296,"FIP:0.34,피안타:0.66"
김정인,2017,8.86,2.73,0.0,142.2193311835082,69.74830341047631,68.15134378399989,171.15803600052422,86.04035097435104,114.73236235836674,258,742,0.258,"FIP:0.34,피안타:0.66"
김정인,2021,6.06,5.19,1.73,60.677586981869176,54.74336724988351,57.972040936586986,69.34311187999816,94.7411450486055,86.17981426780227,321,679,0.321,"FIP:0.34,피안타:0.66"
김정행,1985,4.3,4.22,0.47,106.56262491618612,134.50279430645887,131.4722186372965,101.84759301778226,100.2106230923058,100.76242334066335,264,736,0.264,"FIP:0.34,피안타:0.66"
김정행,1986,3.89,4.65,0.38,92.82401350413268,111.68548646084274,126.4324509961298,88.05446769827724,106.81788543909462,100.49299308262331,263,737,0.263,"FIP:0.34,피안타:0.66"
김정행,1987,4.06,3.62,0.26,115.70153020733272,101.68840803540681,105.08638850967557,111.27926277572182,100.57419463838782,104.18272718680714,263,737,0.263,"FIP:0.34,피안타:0.66"
김정행,1988,2.78,4.79,0.29,96.31176779271885,107.6975633761843,107.55620608071133,93.19350943988337,106.12596448092941,101.7666101687572,259,741,0.259,"FIP:0.34,피안타:0.66"
김정환,2006,3.56,2.67,0.0,94.33792514815946,37.49208945374017,37.62182146505621,115.24202127759663,75.38378511624249,88.81945321901931,281,719,0.281,"FIP:0.34,피안타:0.66"
김정후,2018,6.32,6.32,1.58,61.26778153403389,117.68970630999343,111.75091706500537,74.20585917114774,138.46739985530334,116.80571043908829,242,758,0.242,"FIP:0.34,피안타:0.66"
김정훈A,1993,2.88,6.48,1.08,52.02360321424313,42.196365344988784,37.91250250090498,58.91541932764547,75.69087897923073,70.03610019680288,320,680,0.32,"FIP:0.34,피안타:0.66"
김정훈A,1994,3.46,4.85,2.08,47.46360896471368,56.76724114699049,64.08513253541052,56.27261078188702,66.77428823011446,63.23431591057651,348,652,0.348,"FIP:0.34,피안타:0.66"
김정훈B,1996,3.6,7.2,0.0,68.42815029343761,30.354198609875517,34.21013554054497,83.81162109788819,64.1355418262139,70.76807994425693,318,682,0.318,"FIP:0.34,피안타:0.66"
김정훈C,2019,5.64,2.82,0.88,82.98664013231895,103.55211426805363,104.35514433220102,90.74820626754968,100.59386603047251,97.27502833048028,298,702,0.298,"FIP:0.34,피안타:0.66"
김종석A,1987,3.41,4.27,0.64,79.46947247625025,70.5964583943113,80.05346989403705,85.87716646278137,88.04522017088472,87.31439881860133,295,705,0.295,"FIP:0.34,피안타:0.66"
김종석A,1988,3.76,4.75,0.33,92.24456912497045,77.04835949054494,72.14827482875248,95.71673044022866,88.39619553285618,90.86384806399386,280,720,0.28,"FIP:0.34,피안타:0.66"
김종석A,1990,4.19,5.23,1.57,58.141431001876924,58.634018562219524,66.75537641276298,68.41056006868132,78.56315025244115,75.14085049135024,323,677,0.323,"FIP:0.34,피안타:0.66"
김종석A,1991,4.07,3.64,0.56,97.65929389295849,101.70719934962331,110.03832807513365,101.68940937179383,97.92402185482291,99.19328266083448,266,734,0.266,"FIP:0.34,피안타:0.66"
김종석A,1992,3.43,4.13,1.3,80.98438583054445,83.35971361052522,85.70853434647607,81.03935839036313,77.14885219354557,78.46028880104197,349,651,0.349,"FIP:0.34,피안타:0.66"
김종석A,1993,3.33,0.0,0.0,128.89991411952192,35.854734818293615,40.67986086494222,155.45489205668295,68.147720687934,97.57777807316572,270,730,0.27,"FIP:0.34,피안타:0.66"
김종수B,2019,8.13,9.58,1.16,55.402321314565775,62.620573444889395,65.8149304942261,63.58899255091055,96.22043575989221,85.2208210530182,303,697,0.303,"FIP:0.34,피안타:0.66"
김종수B,2020,7.74,4.68,1.08,85.77519000147588,72.99399139026312,77.64407161432482,94.12235125911297,94.9687467507949,94.68343836775735,326,674,0.326,"FIP:0.34,피안타:0.66"
김종수B,2021,7.4,6.23,1.36,67.25528598841186,82.68528168622406,78.52196695943952,74.94111501775194,123.64544962499983,107.22788231719103,299,701,0.299,"FIP:0.34,피안타:0.66"
김종수B,2022,9.0,4.2,1.0,85.81366806402765,82.8807522413956,68.11641864229561,95.71779215340163,108.52682987027542,104.20907785578137,256,744,0.256,"FIP:0.34,피안타:0.66"
김종철,1990,7.78,5.56,2.22,49.95532489513474,48.36693891322092,55.0662105763565,61.635435784256146,72.95470149084484,69.13913131395063,348,652,0.348,"FIP:0.34,피안타:0.66"
김종철,1991,4.39,6.59,2.2,41.34989372774163,51.88572988871261,58.20942596144745,50.954457621779234,67.50600608405082,61.92670471140945,340,660,0.34,"FIP:0.34,피안타:0.66"
김종철,1992,3.0,3.18,0.71,86.93242861129417,116.32770645351995,112.71369865669905,95.93098168101436,98.38085283348838,97.55503466215838,278,722,0.278,"FIP:0.34,피안타:0.66"
김주온,2020,5.23,6.39,1.45,59.601700799640355,55.922338018408325,59.01751020874482,67.2015606897575,75.4507475914398,72.67005913146626,330,670,0.33,"FIP:0.34,피안타:0.66"
김주철,2001,4.91,5.73,3.0,49.19562085060667,48.20556150288509,50.41749057328795,55.175704496192104,77.5559668018887,70.01188544376845,341,659,0.341,"FIP:0.34,피안타:0.66"
김주철,2002,7.96,2.49,0.5,120.95148769121073,80.93367855666571,89.25869915954277,143.21680638357535,105.19743725174229,118.0132483444455,225,775,0.225,"FIP:0.34,피안타:0.66"
